trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
23,-10,14,67,5,fault,7ace9365,21fb57748d2f6708203da37905bee66e,0x7457fb21,0x08672f8d,0x79a33d20,0x6ee6be05,7fe0f56d5b60f579,052e660804b90364,8,0;1;2;3;4;5;6;7,7a;ce;93;65;5f;d9;f6;1d
24,-10,14,67,5,fault,a3c6914c,582d9b2ba7c918f7c341ae3ebbbbd4be,0x2b9b2d58,0xf718c9a7,0x3eae41c3,0xbed4bbbb,004f81fa78af837a,a38910b638e188aa,8,0;1;2;3;4;5;6;7,a3;c6;91;4c;40;4e;0b;d0
25,-10,14,67,5,fault,1cf38414,e53ff0136301611555e0e193f15d8a5a,0x13f03fe5,0x15610163,0x93e1e055,0x5a8a5df1,7df28404f9ce8504,61010010c11ce113,8,0;1;2;3;4;5;6;7,1c;f3;84;14;38;d2;64;17
26,-10,14,67,5,fault,f2aa7be1,663ac4b4fe07cabdb02e9a3702f92f7f,0xb4c43a66,0xbdca07fe,0x379a2eb0,0x7f2ff902,f0ab71dc60be75d4,02010a3db03f843c,8,0;1;2;3;4;5;6;7,f2;aa;7b;e1;d0;81;f1;e8
27,-10,14,67,5,fault,d75818f1,a20064c9d12c95cd6ff3367768e917be,0xc96400a2,0xcd952cd1,0x7736f36f,0xbe17e968,97700d7d94782c7d,4028158c21080541,8,0;1;2;3;4;5;6;7,d7;58;18;f1;b5;70;29;3c
28,-10,14,67,5,fault,0d30a113,685e5006f28de1a247533f525bd04259,0x06505e68,0xa2e18df2,0x523f5347,0x5942d05b,5fb0e1134733d013,5280400058d12102,8,0;1;2;3;4;5;6;7,0d;30;a1;13;1f;e2;f1;11
29,-10,14,67,5,fault,0a1a3288,21317a7f1aefd1a3794ad08a075ea891,0x7f7a3121,0xa3d1ef1a,0x8ad04a79,0x91a85e07,0854b20932409a11,024e80811b147812,8,0;1;2;3;4;5;6;7,0a;1a;32;88;29;54;e2;03
30,-10,14,67,5,fault,70eefc16,9f27f7a8df2dbfc5916a4bfc44153246,0xa8f7279f,0xc5bf2ddf,0xfc4b6a91,0x46321544,34ebce5274e1867a,44053244d1280b80,8,0;1;2;3;4;5;6;7,70;ee;fc;16;a5;c9;8d;fa
31,-10,14,67,5,fault,6ccc74f8,ffe7fa609a302c0cfb3dd32fa8f5ebd7,0x60fae7ff,0x0c2c309a,0x2fd33dfb,0xd7ebf5a8,e4fc5cfca53c4c94,88302804bae5c248,8,0;1;2;3;4;5;6;7,6c;cc;74;f8;1f;d9;8e;dc
32,-10,14,67,5,fault,7ec04c03,247ef64adb9bfd55fa847515ce67d0e4,0x4af67e24,0x55fd9bdb,0x157584fa,0xe4d067ce,b4c39c4780229d56,ca03d04414e57511,8,0;1;2;3;4;5;6;7,7e;c0;4c;03;94;c7;e8;47
33,-10,14,67,5,fault,10874907,c1ff3826fa898f5fb22d606585cdf3b2,0x2638ffc1,0x5f8f89fa,0x65602db2,0xb2f3cd85,900eca15a36e5944,80898312b34db375,8,0;1;2;3;4;5;6;7,10;87;49;07;10;23;ea;31
34,-10,14,67,5,fault,83a4c34e,5e3a81ef98d39b306ad50375a00ad299,0xef813a5e,0x309bd398,0x7503d56a,0x99d20aa0,03a6515ec16f4192,8002921088d911a9,8,0;1;2;3;4;5;6;7,83;a4;c3;4e;49;b6;50;3b
35,-10,14,67,5,fault,f43fa3cf,a9eb5d4631f1ad3dd3a6d8c9f0fa6934,0x465deba9,0x3dadf131,0xc9d8a6d3,0x3469faf0,c4cf8afbc4d73a82,30f0293481bae839,8,0;1;2;3;4;5;6;7,f4;3f;a3;cf;45;6d;d2;bb
36,-10,14,67,5,fault,b04f4f25,3404b144f923840587ca0813f0b787f9,0x44b10434,0x058423f9,0x1308ca87,0xf987b7f0,406ccb240549ce64,f023840141250540,8,0;1;2;3;4;5;6;7,b0;4f;4f;25;44;6c;cb;24
37,-10,14,67,5,fault,c55e50d0,5dfe31fcc4877d9e94b19271758de853,0xfc31fe5d,0x9e7d87c4,0x7192b194,0x53e88d75,81db38c200e370e0,4485681295885852,8,0;1;2;3;4;5;6;7,c5;5e;50;d0;95;6b;28;b2
38,-10,14,67,5,fault,1a2daf68,dc107f8e83d6f7d81370d9e174e3a040,0x8e7f10dc,0xd8f7d683,0xe1d97013,0x40a0e374,1aef0f285d6d0728,00c2a04057925180,8,0;1;2;3;4;5;6;7,1a;2d;af;68;0a;ff;56;a8
39,-10,14,67,5,fault,36283ac9,f7df889f13415b1bc78141164990b73a,0x9f88dff7,0x1b5b4113,0x164181c7,0x3ab79049,372829d3b338fbd7,0100131a4391d212,8,0;1;2;3;4;5;6;7,36;28;3a;c9;f0;a9;29;c5
40,-10,14,67,5,fault,c3023a91,89b82de27c506deb81ea6888bf16652f,0xe22db889,0xeb6d507c,0x8868ea81,0x2f6516bf,ff125fbacbfa5fbb,3c10652bb5402881,8,0;1;2;3;4;5;6;7,c3;02;3a;91;7e;ba;77;3a
41,-10,14,67,5,fault,c2601c9a,fd1caa0b4b86b79aa2e53eff3ae5a3e5,0x0baa1cfd,0x9ab7864b,0xff3ee5a2,0xe5a3e53a,c8e4bf1a58e4a20a,0a84a3803004371b,8,0;1;2;3;4;5;6;7,c2;60;1c;9a;68;e0;95;11
42,-10,14,67,5,fault,68a02ce9,dfcb145230ecb55db138372aa105daf2,0x5214cbdf,0x5db5ec30,0x2a3738b1,0xf2da05a1,48a4bcb948811db1,20049050912db50a,8,0;1;2;3;4;5;6;7,68;a0;2c;e9;d9;ac;a8;bb
43,-10,14,67,5,fault,0770a506,96beda9ec749915ef0870db819168ad8,0x9edabe96,0x5e9149c7,0xb80d87f0,0xd88a1619,0670255e47e1261e,01008058d1170bd8,8,0;1;2;3;4;5;6;7,07;70;a5;06;96;f6;2d;c6
44,-10,14,67,5,fault,e47d8eb1,fdc4ba23b661d14805f019f2d3965ee7,0x23bac4fd,0x48d161b6,0xf219f005,0xe75e96d3,767ddef134599df0,9200504047e45b23,8,0;1;2;3;4;5;6;7,e4;7d;8e;b1;73;bd;c6;d3
45,-10,14,67,5,fault,f80e8f6e,a16af6ec8df39c1969f4836c0c8fa3b9,0xecf66aa1,0x199cf38d,0x6c83f469,0xb9a38f0c,f48d0f77d0942fa2,0c8380190579a2b9,8,0;1;2;3;4;5;6;7,f8;0e;8f;6e;d5;ed;8d;1b
46,-10,14,67,5,fault,e18fcb08,59486ca0c22da24b118d63d806f2e122,0xa06c4859,0x4ba22dc2,0xd8638d11,0x22e1f206,e3af6b0af0cae9e0,0220a002026de26a,8,0;1;2;3;4;5;6;7,e1;8f;cb;08;f2;a7;0b;8a
47,-10,14,67,5,fault,c9e14973,44a96f181b5d2e73b16d331d9a02e7df,0x186fa944,0x732e5d1b,0x1d336db1,0xdfe7029a,d3e16f20d8852f62,1a0026530b4d635a,8,0;1;2;3;4;5;6;7,c9;e1;49;73;d3;c8;4c;38
48,-10,14,67,5,fault,8e6e3f59,8e38a906d829f5ff49cc49534feda9d0,0x06a9388e,0xfff529d8,0x5349cc49,0xd0a9ed4f,c6479e89c046de08,4829a1d00e094983,8,0;1;2;3;4;5;6;7,8e;6e;3f;59;ce;4f;97;8b
49,-10,14,67,5,fault,6caf7453,8b49b2c59895b2415d6c896d48c46ee4,0xc5b2498b,0x41b29598,0x6d896c5d,0xe46ec448,642b561375a35693,0884224018c080c5,8,0;1;2;3;4;5;6;7,6c;af;74;53;6d;63;d6;56
50,-10,14,67,5,fault,413e966a,502698c22fb6f14450ee8158612a2b94,0xc2982650,0x44f1b62f,0x5881ee50,0x942b2a61,601cb76e519c9fea,2122210461a6a8c4,8,0;1;2;3;4;5;6;7,41;3e;96;6a;30;3a;37;2e
51,-10,14,67,5,fault,5555b7da,af0c5e3c5e3b0d68ec8b163e4b85de7d,0x3c5e0caf,0x680d3b5e,0x3e168bec,0x7dde854b,1f54bbb2be52fbf2,4a010c680d0e567c,8,0;1;2;3;4;5;6;7,55;55;b7;da;b3;5c;ad;8e
52,-10,14,67,5,fault,2aeb20d1,ed9b656313925c05a2893706fc7cdbc3,0x63659bed,0x055c9213,0x063789a2,0xc3db7cfc,3afb78d064fa5094,10105801fe880d46,8,0;1;2;3;4;5;6;7,2a;eb;20;d1;9a;72;5d;d2
53,-10,14,67,5,fault,5fedf3c7,16cf4ee62346b4b2bae7b0c2e29b7d5d,0xe64ecf16,0xb2b44623,0xc2b0e7ba,0x5d7d9be2,7defc7d76de70fc3,2202341002cfc8d6,8,0;1;2;3;4;5;6;7,5f;ed;f3;c7;6f;28;c7;15
54,-10,14,67,5,fault,cc9032bb,92ad1442c1d6e682be2c700c945e181f,0x4214ad92,0x82e6d6c1,0x0c702cbe,0x1f185e94,4cc632b94eb452b9,80560002905e7000,8,0;1;2;3;4;5;6;7,cc;90;32;bb;de;ea;22;b9
55,-10,14,67,5,fault,faa58d85,10ef240103537a808adaf3cd7476a7d2,0x0124ef10,0x807a5303,0xcdf3da8a,0xd2a77674,faf7af05e85bfb04,0052228012667400,8,0;1;2;3;4;5;6;7,fa;a5;8d;85;fa;3d;8f;04
56,-10,14,67,5,fault,12a1ecdd,17fd9e08763ba7417be51ee8beb3e722,0x089efd17,0x41a73b76,0xe81ee57b,0x22e7b3be,24924bdd65d47295,3633a70052a32740,8,0;1;2;3;4;5;6;7,12;a1;ec;dd;37;77;55;d5
57,-10,14,67,5,fault,51948e69,a16bc73d8556c9ebf56b0ca17ebbfc0b,0x3dc76ba1,0xebc95685,0xa10c6bf5,0x0bfcbb7e,55864662559646e0,0412c80ba17b04a3,8,0;1;2;3;4;5;6;7,51;94;8e;69;f4;ed;42;43
58,-10,14,67,5,fault,47ce0473,ecd85cb88b6fedea8dc8554a19a82159,0xb85cd8ec,0xeaed6f8b,0x4a55c88d,0x5921a819,4ee6253b4ac61529,0928214888e8641a,8,0;1;2;3;4;5;6;7,47;ce;04;73;c2;2e;71;33
59,-10,14,67,5,fault,e8a2da3e,1ac701ec612edafc0ec87dd73707019c,0xec01c71a,0xfcda2e61,0xd77dc80e,0x9c010737,c9a4daa2f06d82a2,2106009c330959c4,8,0;1;2;3;4;5;6;7,e8;a2;da;3e;c3;64;db;66
60,-10,14,67,5,fault,48d4ebf3,a248ef3958e2cc1e83d98dcc33d269c6,0x39ef48a2,0x1ecce258,0xcc8dd983,0xc669d233,5816a3f5e81c83f7,10c248063242ad0a,8,0;1;2;3;4;5;6;7,48;d4;eb;f3;da;5e;2e;fd
61,-10,14,67,5,fault,660d3a2d,cefc8a96e925d980cecf724b181c38b5,0x968afcce,0x80d925e9,0x4b72cfce,0xb5381c18,6e0922ad68d860bb,08041880c81d4014,8,0;1;2;3;4;5;6;7,66;0d;3a;2d;a0;c5;20;af
62,-10,14,67,5,fault,06f46a15,6f51cde932f03bceccf3f11948e4b696,0xe9cd516f,0xce3bf032,0x19f1f3cc,0x96b6e448,0614589302151e94,00e032864850870e,8,0;1;2;3;4;5;6;7,06;f4;6a;15;4a;45;99;9a
63,-10,14,67,5,fault,e033b736,9d9fd7753334b9c3f747d091ea65c5fc,0x75d79f9d,0xc3b93433,0x91d047f7,0xfcc565ea,c21736f6ce3532d2,222481c09925d435,8,0;1;2;3;4;5;6;7,e0;33;b7;36;57;10;e6;e7
64,-10,14,67,5,fault,74cbf59a,aced167e4b87f3fbc6dc6e746b8ddd95,0x7e16edac,0xfbf3874b,0x746edcc6,0x95dd8d6b,3f4e240b9a0e858a,4b85d191218ca7f5,8,0;1;2;3;4;5;6;7,74;cb;f5;9a;bb;82;22;7f
65,-10,14,67,5,fault,44d3714a,f5dc75df18d2222c184812c9af5db5f7,0xdf75dcf5,0x2c22d218,0xc9124818,0xf7b55daf,4c83516ee987565c,08502024b54c17fb,8,0;1;2;3;4;5;6;7,44;d3;71;4a;5c;cb;41;a7
66,-10,14,67,5,fault,005e8f58,507e341ba5c3056fee48022ce1535c01,0x1b347e50,0x6f05c3a5,0x2c0248ee,0x015c53e1,a11d8b59a4049b7d,a14304014551102c,7,1;2;3;4;5;6;7,5e;8f;58;e1;55;8b;51
67,-10,14,67,5,fault,505242ae,d6871005bbaa1d1c9848c6589608c40f,0x051087d6,0x1c1daabb,0x58c64898,0x0fc40896,c25a46a2ce5a46b3,9208040c9c000011,8,0;1;2;3;4;5;6;7,50;52;42;ae;52;5a;46;a2
68,-10,14,67,5,fault,c0b4d2ab,f6e04c19800e6ba8830db6813dc8450a,0x194ce0f6,0xa86b0e80,0x81b60d83,0x0a45c83d,c0bc93a3f678b022,00084108b4c42780,8,0;1;2;3;4;5;6;7,c0;b4;d2;ab;42;bc;97;a2
69,-10,14,67,5,fault,02ea0c1c,df8350fc8262bd5e6c77990f1ee730e7,0xfc5083df,0x5ebd6282,0x0f99776c,0xe730e71e,00883c5a500895fa,026230461c83b9ac,8,0;1;2;3;4;5;6;7,02;ea;0c;1c;4c;8b;2c;56
70,-10,14,67,5,fault,63235078,50bfec8a8fa35a9f2f2be023d49b4cb6,0x8aecbf50,0x9f5aa38f,0x23e02b2f,0xb64c9bd4,e7a018ee3cb0bcfb,84834896db3b4417,8,0;1;2;3;4;5;6;7,63;23;50;78;e7;8b;f8;ec
71,-10,14,67,5,fault,eb81abc4,7a5a2e2e5ee0e9c6a64e1d710e3ba295,0x2e2e5a7a,0xc6e9e05e,0x711d4ea6,0x95a23b0e,e5a10b40c5918ca0,0e20a084027a8bc0,8,0;1;2;3;4;5;6;7,eb;81;ab;c4;c7;eb;07;60
72,-10,14,67,5,fault,8d893829,9678d51fe15d1418aea15f3fd4375f56,0x1fd57896,0x18145de1,0x3f5fa1ae,0x565f37d4,4d9c2c393f982c38,c0151410f424551e,8,0;1;2;3;4;5;6;7,8d;89;38;29;cb;bc;79;26
73,-10,14,67,5,fault,b2953544,16d55297b8a3aae5803a43aed5aba5c9,0x9752d516,0xe5aaa3b8,0xae433a80,0xc9a5abd5,22369585262675e7,90a3a0c10400a2e4,8,0;1;2;3;4;5;6;7,b2;95;35;44;22;26;d7;03
74,-10,14,67,5,fault,a1e3cfc9,b40152d0c979681a9f507fa003a5aae6,0xd05201b4,0x1a6879c9,0xa07f509f,0xe6aaa503,a0c2e7cbbcb2f789,01212802887042c2,8,0;1;2;3;4;5;6;7,a1;e3;cf;c9;34;c2;b5;4b
75,-10,14,67,5,fault,5307bc40,008947b1270737f20b0d5f81968c1aae,0xb1478900,0xf2370727,0x815f0d0b,0xae1a8c96,5503aee25083eee1,060412a205890782,8,0;1;2;3;4;5;6;7,53;07;bc;40;55;0a;e9;63
76,-10,14,67,5,fault,43698b29,3ec94cb7c67d544ccdbc0b551e5b8749,0xb74cc93e,0x4c547dc6,0x550bbccd,0x49875b1e,45308f6195948779,06590448dc2c000d,8,0;1;2;3;4;5;6;7,43;69;8b;29;49;b8;87;74
77,-10,14,67,5,fault,b74621bd,72a86d1ec309c48c890e4209caf156d6,0x1e6da872,0x8cc409c3,0x09420e89,0xd656f1ca,7547653974e665ab,c201448401a9409a,8,0;1;2;3;4;5;6;7,b7;46;21;bd;75;4f;25;31
78,-10,14,67,5,fault,105c1b7a,f56b1a6ee98558e963dbb8fb4e8c3b1f,0x6e1a6bf5,0xe95885e9,0xfbb8db63,0x1f3b8c4e,58d80373549e01f7,488418096d0d1aee,8,0;1;2;3;4;5;6;7,10;5c;1b;7a;39;93;1b;19
79,-10,14,67,5,fault,92bb3d80,71fc84ec582e2bac074e512bb70712b3,0xec84fc71,0xac2b2e58,0x2b514e07,0xb31207b7,82bd3f20a2fd3c20,100602a0210c0328,8,0;1;2;3;4;5;6;7,92;bb;3d;80;83;f1;3f;08
80,-10,14,67,5,fault,3e841e49,002fc567d77c602f959c9febdbd300ff,0x67c52f00,0x2f607cd7,0xeb9f9c95,0xff00d3db,edd41e66ab979b66,d350002f464f0063,8,0;1;2;3;4;5;6;7,3e;84;1e;49;ed;d8;9b;05
81,-10,14,67,5,fault,33193551,fb06d9439445a88e536276f4ee58059d,0x43d906fb,0x8ea84594,0xf4766253,0x9d0558ee,b75935dd9a5b4494,8440008c7e002109,8,0;1;2;3;4;5;6;7,33;19;35;51;e4;5b;65;9d
82,-10,14,67,5,fault,6947f6b1,bcc71ac5d22747b9ee2e4c62697419d1,0xc51ac7bc,0xb94727d2,0x624c2eee,0xd1197469,2963f7202f23a210,40240191aa465d70,8,0;1;2;3;4;5;6;7,69;47;f6;b1;85;65;ff;60
83,-10,14,67,5,fault,6e69bd97,6230167dd9ac8f67fadac0b8cb95338d,0x7d163062,0x678facd9,0xb8c0dafa,0x8d3395cb,a7edbe9296e12f82,c9840305531c9128,8,0;1;2;3;4;5;6;7,6e;69;bd;97;c5;fd;be;aa
84,-10,14,67,5,fault,b21bdd56,66615e2a424747d6ae38c1fd96d8668d,0x2a5e6166,0xd6474742,0xfdc138ae,0x8d66d896,b05b9bd2907b9aa2,0240468406004158,8,0;1;2;3;4;5;6;7,b2;1b;dd;56;96;7b;db;fa
85,-10,14,67,5,fault,b1403432,18673b96ba547d020be659d05ef19c57,0x963b6718,0x027d54ba,0xd059e60b,0x579cf15e,ab102830ab036cb4,1a501c0208755d14,8,0;1;2;3;4;5;6;7,b1;40;34;32;a3;76;31;a0
86,-10,14,67,5,fault,94f698d0,65abbaa58242b046a4cb72dafed31c8f,0xa5baab65,0x46b04282,0xda72cba4,0x8f1cd3fe,16b488d654bc8297,82421006668338c1,8,0;1;2;3;4;5;6;7,94;f6;98;d0;32;3f;ba;56
87,-10,14,67,5,fault,dc2f4750,989e70dfeeab1ec0153873299f4e546f,0xdf709e98,0xc01eabee,0x29733815,0x6f544e9f,5225531050117516,8e0a1440122c560f,8,0;1;2;3;4;5;6;7,dc;2f;47;50;42;3d;23;19
88,-10,14,67,5,fault,927056d7,c44a31c412b32fd5d5339009794a85da,0xc4314ac4,0xd52fb312,0x099033d5,0xda854a79,82725307060b4716,100205d0407b0411,8,0;1;2;3;4;5;6;7,92;70;56;d7;46;70;43;07
89,-10,14,67,5,fault,a814f569,e955bb8d3c62331fc155f3e8a69dd28f,0x8dbb55e9,0x1f33623c,0xe8f355c1,0x8fd29da6,8c14e766c914e764,2400120f8455b38a,8,0;1;2;3;4;5;6;7,a8;14;f5;69;4d;41;54;ee
90,-10,14,67,5,fault,7c60876a,38a813567d040e82dd009cce8f2558ca,0x5613a838,0x820e047d,0xce9c00dd,0xca58258f,71648fe831408bec,0d04088258241442,8,0;1;2;3;4;5;6;7,7c;60;87;6a;69;64;9f;ae
91,-10,14,67,5,fault,7775a353,8d7dddef029c0c0311c6626d0edcd5c3,0xefdd7d8d,0x030c9c02,0x6d62c611,0xc3d5dc0e,75e9a7507ae936fc,029c04030e44d1c1,8,0;1;2;3;4;5;6;7,77;75;a3;53;74;ad;e7;3d
92,-10,14,67,5,fault,57e4f048,744dd1331b7209000d36183d7aaf7c5b,0x33d14d74,0x0009721b,0x3d18360d,0x5b7caf7a,4dc6f8482adfb86a,1a220800631d5013,8,0;1;2;3;4;5;6;7,57;e4;f0;48;49;c2;e8;79
93,-10,14,67,5,fault,18efb3e1,42890c4b34612c27e01627a84b331e38,0x4b0c8942,0x272c6134,0xa82716e0,0x381e334b,18cebfc13aee9fc1,00210c2062202408,8,0;1;2;3;4;5;6;7,18;ef;b3;e1;58;ce;bb;c9
94,-10,14,67,5,fault,ff9add31,d9fb98bc44eb4500712dbb60af09199a,0xbc98fbd9,0x0045eb44,0x60bb2d71,0x9a1909af,fb93dc3167935c89,04090100cd291898,8,0;1;2;3;4;5;6;7,ff;9a;dd;31;aa;ba;44;11
95,-10,14,67,5,fault,f7d8b93a,55dddee0ca3d1793ed426564fd43f024,0xe0dedd55,0x93173dca,0x646542ed,0x24f043fd,3fd9a93a2fd9287a,c80110005540c520,8,0;1;2;3;4;5;6;7,f7;d8;b9;3a;7a;99;ed;5a
96,-10,14,67,5,fault,ac6f9abf,486201d368e78e7dd690d63d6db8e5d7,0xd3016248,0x7d8ee768,0x3dd690d6,0xd7e5b86d,c4cf1eeae4cf1d40,68a08455600003bb,8,0;1;2;3;4;5;6;7,ac;6f;9a;bf;84;cf;1e;fb
97,-10,14,67,5,fault,a16f155b,6f68f00b5a1a6c27fa50273da5d7bf6f,0x0bf0686f,0x276c1a5a,0x3d2750fa,0x6fbfd7a5,a17d397cb47fa17c,00122c277f42b809,8,0;1;2;3;4;5;6;7,a1;6f;15;5b;cb;3d;19;75
98,-10,14,67,5,fault,be64af20,f553f3aba5f87ec9e38c97911bc98caf,0xabf353f5,0xc97ef8a5,0x91978ce3,0xaf8cc91b,bfaca3a9efadaa8b,01c80c89b1019aa3,8,0;1;2;3;4;5;6;7,be;64;af;20;5e;ac;30;28
99,-10,14,67,5,fault,8e1d87f0,6a7bdb450cc8f8ba4d306cceddf12c6d,0x45db7b6a,0xbaf8c80c,0xce6c304d,0x6d2cf1dd,82ddafd8825caf7b,0cc0282848b148e7,8,0;1;2;3;4;5;6;7,8e;1d;87;f0;ca;ed;e7;9c
100,-10,14,67,5,fault,87ccf24e,42a0a18e9c2767a8b445e0cf12c04ac1,0x8ea1a042,0xa867279c,0xcfe045b4,0xc14ac012,97ccb0ce114932c8,1000428086852288,8,0;1;2;3;4;5;6;7,87;cc;f2;4e;97;cc;10;40
