trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
72,2,-40,64,5,normal,d43381bd,638ac863717a7734786841f07afe2787,0x63c88a63,0x34777a71,0xf0416878,0x8727fe7a,a449a6b9a6d980ee,a449a6b9a6d980ee,0,,
73,2,-40,64,5,normal,9a331cdd,8b0293240a28ace32c4904c0493f1dfb,0x2493028b,0xe3ac280a,0xc004492c,0xfb1d3f49,921b103e9339093d,921b103e9339093d,0,,
74,2,-40,64,5,normal,eac87e0d,0a8dfbebb724c42e9ccd3568d7d007fa,0xebfb8d0a,0x2ec424b7,0x6835cd9c,0xfa07d0d7,7dc87a2774c148a7,7dc87a2774c148a7,0,,
75,2,-40,64,5,normal,c4509f17,6371dad4f8903c0b868f3dd4f0a1d87c,0xd4da7163,0x0b3c90f8,0xd43d8f86,0x7cd8a1f0,34d0871f26f06397,34d0871f26f06397,0,,
76,2,-40,64,5,normal,dd25e63e,64b9017071c8285c70cfdaef60919385,0x7001b964,0x5c28c871,0xefdacf70,0x85939160,bda5e63aadf5ef12,bda5e63aadf5ef12,0,,
77,2,-40,64,5,normal,229a0db5,7ce9176052077473f7a0dd9b11e52766,0x6017e97c,0x73740752,0x9bdda0f7,0x6627e511,329f29d714db4bc6,329f29d714db4bc6,0,,
78,2,-40,64,5,normal,15d6e434,dcf09e7af6d94690f2129fe5478d947b,0x7a9ef0dc,0x9046d9f6,0xe59f12f2,0x7b948d47,535fe0247356e8ae,535fe0247356e8ae,0,,
79,2,-40,64,5,normal,bf82a802,141c9f939c3c2337f80f3cddbf7e248a,0x939f1c14,0x37233c9c,0xdd3c0ff8,0x8a247ebf,23be8800239e9004,23be8800239e9004,0,,
80,2,-40,64,5,normal,1a159bcf,a97a61de41633d0ab6316eaad2d1213e,0xde617aa9,0x0a3d6341,0xaa6e31b6,0x3e21d1d2,5a54bac53a54f651,5a54bac53a54f651,0,,
81,2,-40,64,5,normal,9c1d895a,65b04c4d6c7d6abb660149cc1b90c35f,0x4d4cb065,0xbb6a7d6c,0xcc490166,0x5fc3901b,940dcb419d8cc9d3,940dcb419d8cc9d3,0,,
82,2,-40,64,5,normal,72ab2020,7cf9d428387052b4e1ebe81e0ee07e2a,0x28d4f97c,0xb4527038,0x1ee8ebe1,0x2a7ee00e,7acb72003ec2f414,7acb72003ec2f414,0,,
83,2,-40,64,5,normal,723be9dd,228ac22a69a3c4684957fa1a0f511cdb,0x2ac28a22,0x68c4a369,0x1afa5749,0xdb1c510f,7b3aed95393aebd5,7b3aed95393aebd5,0,,
84,2,-40,64,5,normal,f37944d5,f0771b334485861407d665849e011970,0x331b77f0,0x14868544,0x8465d607,0x7019019e,f77844c567aa58e1,f77844c567aa58e1,0,,
85,2,-40,64,5,normal,acaf2685,935f425ee598dd3ad842d6710acbd04c,0x5e425f93,0x3add98e5,0x71d642d8,0x4cd0cb0a,ac27f68dfea6f0a9,ac27f68dfea6f0a9,0,,
86,2,-40,64,5,normal,7518b8ec,d492a79764139373353bf4f5e9b24fb0,0x97a792d4,0x73931364,0xf5f43b35,0xb04fb2e9,150abbdc858b8b98,150abbdc858b8b98,0,,
87,2,-40,64,5,normal,907782a2,c6dadf2e9dce32faad1bd116e124c4f6,0x2edfdac6,0xfa32ce9d,0x16d11bad,0xf6c424e1,1173825059678790,1173825059678790,0,,
88,2,-40,64,5,normal,e5b4291c,a197a2a8e5983a2be1c39c7f8fb4d2d9,0xa8a297a1,0x2b3a98e5,0x7f9cc3e1,0xd9d2b48f,60243b1524233397,60243b1524233397,0,,
89,2,-40,64,5,normal,98af525a,01fc2cbe535e8213c2483ad345980f3b,0xbe2cfc01,0x13825e53,0xd33a48c2,0x3b0f9845,d9b75049db3774e1,d9b75049db3774e1,0,,
90,2,-40,64,5,normal,3aafadfa,d06562903d46ea253f922ac3e7304b56,0x906265d0,0x25ea463d,0xc32a923f,0x564b30e7,1fafe7fed78de76b,1fafe7fed78de76b,0,,
91,2,-40,64,5,normal,57dae3be,f8cf2f8e85a517f694473a5f4d5736d9,0x8e2fcff8,0xf617a585,0x5f3a4794,0xd936574d,52dff56e0bdffd6e,52dff56e0bdffd6e,0,,
92,2,-40,64,5,normal,4e51fc8d,fe52fad363834ef955172d8c70dfd46b,0xd3fa52fe,0xf94e8363,0x8c2d1755,0x6bd4df70,2ed2b8e42b1208c6,2ed2b8e42b1208c6,0,,
93,2,-40,64,5,normal,a9fe96f4,feb9424aa810f4aac2d9100189468f0d,0x4a42b9fe,0xaaf410a8,0x0110d9c2,0x0d8f4689,21fe12fc637784fc,21fe12fc637784fc,0,,
94,2,-40,64,5,normal,19183ebf,e90ca0260769bc12191c4ddd43554c79,0x26a00ce9,0x12bc6907,0xdd4d1c19,0x794c5543,1a5932af5018328b,1a5932af5018328b,0,,
95,2,-40,64,5,normal,df9fc8eb,87aaacaad74ca4cec3b36f02787ea818,0xaaacaa87,0xcea44cd7,0x026fb3c3,0x18a87e78,8fd368e39f1768e3,8fd368e39f1768e3,0,,
96,2,-40,64,5,normal,c1282f39,bf14c4f45c9c5b41cdda36bdc8dd42b4,0xf4c414bf,0x415b9c5c,0xbd36dacd,0xb442ddc8,89b46d3988b47938,89b46d3988b47938,0,,
97,2,-40,64,5,normal,50024742,2129f062e750f22f617253b8eafd68d3,0x62f02921,0x2ff250e7,0xb8537261,0xd368fdea,b2522741305b2508,b2522741305b2508,0,,
98,2,-40,64,5,normal,6a4dc5f6,f97aff0d15fba4802d73716014e7917a,0x0dff7af9,0x80a4fb15,0x6071732d,0x7a91e714,7eae45f6562e05fe,7eae45f6562e05fe,0,,
99,2,-40,64,5,normal,ecea1094,c65a02f9cabdfd441198c2a2185190b5,0xf9025ac6,0x44fdbdca,0xa2c29811,0xb5905118,e4fb8090ec3ad285,e4fb8090ec3ad285,0,,
100,2,-40,64,5,normal,eb69ada3,e3467eb900ef4dfc204d0ddf2f395ec9,0xb97e46e3,0xfc4def00,0xdf0d4d20,0xc95e392f,eb40e16be860f26f,eb40e16be860f26f,0,,
101,2,-40,64,5,normal,41c2942c,4df5fc6ee60a88a3fd7172ac1c196b96,0x6efcf54d,0xa3880ae6,0xac7271fd,0x966b191c,45ca9caee4a28ca6,45ca9caee4a28ca6,0,,
102,2,-40,64,5,normal,65a9239c,e9d25ae81d3d7559cf6be61d851d2d55,0xe85ad2e9,0x59753d1d,0x1de66bcf,0x552d1d85,60b406cd20d20dcd,60b406cd20d20dcd,0,,
103,2,-40,64,5,normal,76c6e406,7a17acf287f23401518a912fd43e46a1,0xf2ac177a,0x0134f287,0x2f918a51,0xa1463ed4,f2f4e00777507085,f2f4e00777507085,0,,
104,2,-40,64,5,normal,8dc4aabf,3f2d51edc479085bd83e9e15f7788aa6,0xed512d3f,0x5b0879c4,0x159e3ed8,0xa68a78f7,49bca2bd62f8b20f,49bca2bd62f8b20f,0,,
105,2,-40,64,5,normal,141be506,be0b6d64c852c60025c681fe49258637,0x646d0bbe,0x00c652c8,0xfe81c625,0x37862549,5c1b6306385a6046,5c1b6306385a6046,0,,
106,2,-40,64,5,normal,cd2109e8,401b7a0644710ccd669ca37ecbac9966,0x067a1b40,0xcd0c7144,0x7ea39c66,0x6699accb,8d0101ac892133a4,8d0101ac892133a4,0,,
107,2,-40,64,5,normal,c4f29a6a,3c3e8ec39d15822e4fe85cb451cf0855,0xc38e3e3c,0x2e82159d,0xb45ce84f,0x5508cf51,d5f79a6ed5d49e8f,d5f79a6ed5d49e8f,0,,
108,2,-40,64,5,normal,b64b8a90,f62a5a33cf37cf04eb4dc965a9ce9e25,0x335a2af6,0x04cf37cf,0x65c94deb,0x259ecea9,3f4d04943f4c1194,3f4d04943f4c1194,0,,
109,2,-40,64,5,normal,7754eb37,4617d2aedbc9d38f0a005196b38822c6,0xaed21746,0x8fd3c9db,0x9651000a,0xc62288b3,e4dce9b17d54e8b1,e4dce9b17d54e8b1,0,,
110,2,-40,64,5,normal,424ab85c,227be42559e87d58dfd39deea902934b,0x25e47b22,0x587de859,0xee9dd3df,0x4b9302a9,4b4aa91439dba131,4b4aa91439dba131,0,,
111,2,-40,64,5,normal,d05274ad,9e20d478d9fedacd5da2e03db78537d7,0x78d4209e,0xcddafed9,0x3de0a25d,0xd73785b7,41d6666803d060c8,41d6666803d060c8,0,,
112,2,-40,64,5,normal,6ad3155d,dc63c3e6b9aac45cd98ffc6f19a20a70,0xe6c363dc,0x5cc4aab9,0x6ffc8fd9,0x700aa219,7371150d33781317,7371150d33781317,0,,
113,2,-40,64,5,normal,d1a39b5d,84bb87a18209bd4623311aa39c6c46f1,0xa187bb84,0x46bd0982,0xa31a3123,0xf1466c9c,51ab9f1d57bb875f,51ab9f1d57bb875f,0,,
114,2,-40,64,5,normal,3a50ae18,366b3512003bfcdadcb88a363c11511a,0x12356b36,0xdafc3b00,0x368ab8dc,0x1a51113c,3a41fe021a41370a,3a41fe021a41370a,0,,
115,2,-40,64,5,normal,b5a1a488,0c070b5fab105943124da35e9946c6b4,0x5f0b070c,0x435910ab,0x5ea34d12,0xb4c64699,3ca1e488bfa2a480,3ca1e488bfa2a480,0,,
116,2,-40,64,5,normal,0e19591d,21c4a830248f932cb8af2dfb2f23c919,0x30a8c421,0x2c938f24,0xfb2dafb8,0x19c9232f,2a1ad8152f12f815,2a1ad8152f12f815,0,,
117,2,-40,64,5,normal,028e1c0e,099b89299d79222bd81cdd12debe6a81,0x29899b09,0x2b22799d,0x12dd1cd8,0x816abede,9eb63e0f9a149d0d,9eb63e0f9a149d0d,0,,
118,2,-40,64,5,normal,6cb85e9d,ffedaebdf54a3052721fc88327c00cd1,0xbdaeedff,0x52304af5,0x83c81f72,0xd10cc027,49f85ecd497fda8f,49f85ecd497fda8f,0,,
119,2,-40,64,5,normal,ed65e664,d27deee4d0a9d38ccf0e6bd9081337be,0xe4ee7dd2,0x8cd3a9d0,0xd96b0ecf,0xbe371308,ed64f5e8ef70e988,ed64f5e8ef70e988,0,,
120,2,-40,64,5,normal,cea030bc,1546b1f0bbd38a61fbdb71b604c03316,0xf0b14615,0x618ad3bb,0xb671dbfb,0x1633c004,ce6032bc6071303c,ce6032bc6071303c,0,,
121,2,-40,64,5,normal,f9154026,9271d43539b95086f458ef5878f5f39f,0x35d47192,0x8650b939,0x58ef58f4,0x9ff3f578,c1a410a0492c1423,c1a410a0492c1423,0,,
122,2,-40,64,5,normal,ac3560af,848bf264c9972601ea724b5921b7f6f3,0x64f28b84,0x012697c9,0x594b72ea,0xf3f6b721,ada246aee4a6d28e,ada246aee4a6d28e,0,,
123,2,-40,64,5,normal,af29941b,af54f4922a66c63d9fa28f810e52ad5d,0x92f454af,0x3dc6662a,0x818fa29f,0x5dad520e,a56b1006245b328a,a56b1006245b328a,0,,
124,2,-40,64,5,normal,db8b7688,2c82ec3dbcf6dbb5976b23786bd3a330,0x3dec822c,0xb5dbf6bc,0x78236b97,0x30a3d36b,f359f5b86369f5b0,f359f5b86369f5b0,0,,
125,2,-40,64,5,normal,dfde7b42,b1dbde82096c61632f80d38f86f29471,0x82dedbb1,0x63616c09,0x8fd3802f,0x7194f286,dfbe7b23778c7cc3,dfbe7b23778c7cc3,0,,
126,2,-40,64,5,normal,fc47bc17,bb11572ec662e4ef4fc4d836f5d9b43c,0x2e5711bb,0xefe462c6,0x36d8c44f,0x3cb4d9f5,3807183b0016383b,3807183b0016383b,0,,
127,2,-40,64,5,normal,8f488112,0548ccd449ee927ce47535bc7d68f278,0xd4cc4805,0x7c92ee49,0xbc3575e4,0x78f2687d,c620136ace2455ea,c620136ace2455ea,0,,
128,2,-40,64,5,normal,50383852,a94650640d68a00874f79ebe831f75c5,0x645046a9,0x08a0680d,0xbe9ef774,0xc5751f83,51301852f518f83a,51301852f518f83a,0,,
129,2,-40,64,5,normal,d3411ad6,78ecf8ce2f0e4e42872fadfc0305abec,0xcef8ec78,0x424e0e2f,0xfcad2f87,0xecab0503,d0451096d4671696,d0451096d4671696,0,,
130,2,-40,64,5,normal,cf3290ae,3bfa24333a1c8f35023eb3b268770e89,0x3324fa3b,0x358f1c3a,0xb2b33e02,0x890e7768,e7269eafe76637ad,e7269eafe76637ad,0,,
131,2,-40,64,5,normal,ea1c59a8,7b9ef8d79b09045abed695f755dfe3e0,0xd7f89e7b,0x5a04099b,0xf795d6be,0xe0e3df55,fb1559e81b142ded,fb1559e81b142ded,0,,
132,2,-40,64,5,normal,35dbce6e,d36431342b82081f2759d54bb19d5ed6,0x343164d3,0x1f08822b,0x4bd55927,0xd65e9db1,145bc678849fcf71,145bc678849fcf71,0,,
133,2,-40,64,5,normal,bf4c075c,a17063c100e12ff2a81073e94226cf1e,0xc16370a1,0xf22fe100,0xe97310a8,0x1ecf2642,bf6c084e1f7c047d,bf6c084e1f7c047d,0,,
